date,hour,US,AB
12/31/2021,11,-480,475
12/31/2021,12,-476,463
12/31/2021,13,-645,472
12/31/2021,14,-606,449
12/31/2021,15,-727,482
12/31/2021,16,-584,459
12/31/2021,17,-250,446
12/31/2021,18,13,449
12/31/2021,19,145,428
12/31/2021,20,347,444
12/31/2021,21,472,438
12/31/2021,22,382,424
12/31/2021,23,401,306
12/31/2021,24,1377,308
01/01/2022,1,1703,247
01/01/2022,2,1709,226
01/01/2022,3,1702,214
01/01/2022,4,1875,-29
01/01/2022,5,1868,-48
01/01/2022,6,1735,78
01/01/2022,7,1796,104
01/01/2022,8,1815,133
01/01/2022,9,1117,142
01/01/2022,10,986,125
01/01/2022,11,899,48
01/01/2022,12,476,-61
01/01/2022,13,246,-90
01/01/2022,14,238,-134
01/01/2022,15,212,45
01/01/2022,16,676,-13
01/01/2022,17,808,-71
01/01/2022,18,553,-57
01/01/2022,19,678,-148
01/01/2022,20,1032,-193
01/01/2022,21,1865,-231
01/01/2022,22,2077,-237
01/01/2022,23,2009,-340
01/01/2022,24,1937,-321
01/02/2022,1,2108,-19
01/02/2022,2,2208,-52
01/02/2022,3,2210,-127
01/02/2022,4,2166,-175
01/02/2022,5,2198,-131
01/02/2022,6,2313,-113
01/02/2022,7,2296,-81
01/02/2022,8,2220,-102
01/02/2022,9,2069,-159
01/02/2022,10,987,-67
01/02/2022,11,522,-202
01/02/2022,12,424,-188
01/02/2022,13,330,-106
01/02/2022,14,371,-99
01/02/2022,15,505,-92
01/02/2022,16,1202,-80
01/02/2022,17,2077,-75
01/02/2022,18,1913,-171
01/02/2022,19,2006,-72
01/02/2022,20,1863,-6
01/02/2022,21,1606,124
01/02/2022,22,1457,93
01/02/2022,23,1850,89
01/02/2022,24,1783,89
01/03/2022,1,1770,145
01/03/2022,2,1735,188
01/03/2022,3,1761,228
01/03/2022,4,1816,215
01/03/2022,5,1843,230
01/03/2022,6,1830,410
01/03/2022,7,1658,559
01/03/2022,8,1724,587
01/03/2022,9,1592,397
01/03/2022,10,1013,463
01/03/2022,11,859,515
01/03/2022,12,855,472
01/03/2022,13,814,472
01/03/2022,14,584,472
01/03/2022,15,691,466
01/03/2022,16,1349,483
01/03/2022,17,1332,482
01/03/2022,18,1063,504
01/03/2022,19,1331,327
01/03/2022,20,1628,271
01/03/2022,21,1686,192
01/03/2022,22,1702,177
01/03/2022,23,1988,224
01/03/2022,24,1648,273
01/04/2022,1,1665,150
01/04/2022,2,1341,48
01/04/2022,3,1408,33
01/04/2022,4,1361,24
01/04/2022,5,1356,-12
01/04/2022,6,949,-32
01/04/2022,7,845,129
01/04/2022,8,-167,251
01/04/2022,9,-503,335
01/04/2022,10,-434,230
01/04/2022,11,-466,267
01/04/2022,12,-326,277
01/04/2022,13,-416,278
01/04/2022,14,-287,392
01/04/2022,15,-198,420
01/04/2022,16,103,511
01/04/2022,17,378,500
01/04/2022,18,243,486
01/04/2022,19,425,462
01/04/2022,20,659,449
01/04/2022,21,792,350
01/04/2022,22,929,235
01/04/2022,23,819,176
01/04/2022,24,1226,240
01/05/2022,1,1602,244
01/05/2022,2,1378,204
01/05/2022,3,1348,187
01/05/2022,4,1318,161
01/05/2022,5,1240,288
01/05/2022,6,942,309
01/05/2022,7,499,511
01/05/2022,8,-53,511
01/05/2022,9,-593,492
01/05/2022,10,-1083,485
01/05/2022,11,-1027,518
01/05/2022,12,-781,469
01/05/2022,13,-792,461
01/05/2022,14,-883,477
01/05/2022,15,-838,463
01/05/2022,16,-446,451
01/05/2022,17,-24,457
01/05/2022,18,36,474
01/05/2022,19,293,477
01/05/2022,20,403,469
01/05/2022,21,399,437
01/05/2022,22,274,434
01/05/2022,23,771,384
01/05/2022,24,945,364
01/06/2022,1,1486,266
01/06/2022,2,1261,244
01/06/2022,3,1251,239
01/06/2022,4,1182,352
01/06/2022,5,1246,358
01/06/2022,6,1347,360
01/06/2022,7,1054,447
01/06/2022,8,937,451
01/06/2022,9,-309,435
01/06/2022,10,152,464
01/06/2022,11,-177,485
01/06/2022,12,-297,458
01/06/2022,13,-306,447
01/06/2022,14,-298,474
01/06/2022,15,-390,453
01/06/2022,16,314,462
01/06/2022,17,631,440
01/06/2022,18,445,444
01/06/2022,19,672,446
01/06/2022,20,990,430
01/06/2022,21,1133,425
01/06/2022,22,652,409
01/06/2022,23,631,371
01/06/2022,24,525,353
01/07/2022,1,1171,394
01/07/2022,2,1228,375
01/07/2022,3,1054,373
01/07/2022,4,1178,270
01/07/2022,5,1329,168
01/07/2022,6,1652,168
01/07/2022,7,1270,252
01/07/2022,8,743,283
01/07/2022,9,466,303
01/07/2022,10,378,273
01/07/2022,11,210,255
01/07/2022,12,-60,249
01/07/2022,13,-166,230
01/07/2022,14,-16,264
01/07/2022,15,83,268
01/07/2022,16,699,267
01/07/2022,17,691,246
01/07/2022,18,777,251
01/07/2022,19,793,278
01/07/2022,20,765,298
01/07/2022,21,815,313
01/07/2022,22,1028,301
01/07/2022,23,1280,272
01/07/2022,24,1097,206
01/08/2022,1,222,205
01/08/2022,2,313,186
01/08/2022,3,423,166
01/08/2022,4,459,152
01/08/2022,5,694,156
01/08/2022,6,1511,187
01/08/2022,7,1343,327
01/08/2022,8,1399,337
01/08/2022,9,650,360
01/08/2022,10,649,317
01/08/2022,11,112,314
01/08/2022,12,-8,305
01/08/2022,13,-189,318
01/08/2022,14,-295,330
01/08/2022,15,-17,285
01/08/2022,16,1084,304
01/08/2022,17,1305,285
01/08/2022,18,1061,311
01/08/2022,19,1228,504
01/08/2022,20,1537,550
01/08/2022,21,1670,419
01/08/2022,22,1817,409
01/08/2022,23,1486,306
01/08/2022,24,1507,276
01/09/2022,1,2001,263
01/09/2022,2,1944,277
01/09/2022,3,1824,175
01/09/2022,4,1854,88
01/09/2022,5,1806,38
01/09/2022,6,1979,116
01/09/2022,7,2152,127
01/09/2022,8,1978,269
01/09/2022,9,1137,423
01/09/2022,10,797,489
01/09/2022,11,589,532
01/09/2022,12,-8,536
01/09/2022,13,-184,552
01/09/2022,14,-164,557
01/09/2022,15,-76,530
01/09/2022,16,709,515
01/09/2022,17,1846,517
01/09/2022,18,1427,508
01/09/2022,19,1540,544
01/09/2022,20,1705,537
01/09/2022,21,1722,351
01/09/2022,22,2114,280
01/09/2022,23,2102,285
01/09/2022,24,1999,196
01/10/2022,1,2158,85
01/10/2022,2,2128,1
01/10/2022,3,2140,-15
01/10/2022,4,2167,-24
01/10/2022,5,2266,-39
01/10/2022,6,2261,99
01/10/2022,7,1976,182
01/10/2022,8,1760,188
01/10/2022,9,1102,277
01/10/2022,10,1143,224
01/10/2022,11,1365,126
01/10/2022,12,1340,172
01/10/2022,13,1090,216
01/10/2022,14,1265,230
01/10/2022,15,1414,204
01/10/2022,16,1591,222
01/10/2022,17,1774,344
01/10/2022,18,1635,334
01/10/2022,19,1826,269
01/10/2022,20,1721,314
01/10/2022,21,1655,276
01/10/2022,22,1629,148
01/10/2022,23,1466,110
01/10/2022,24,1370,145
01/11/2022,1,1182,14
01/11/2022,2,1253,-16
01/11/2022,3,1133,4
01/11/2022,4,1275,-12
01/11/2022,5,1627,37
01/11/2022,6,2009,157
01/11/2022,7,1900,249
01/11/2022,8,1507,352
01/11/2022,9,427,364
01/11/2022,10,290,347
01/11/2022,11,106,369
01/11/2022,12,-196,385
01/11/2022,13,-306,362
01/11/2022,14,-212,228
01/11/2022,15,-11,332
01/11/2022,16,702,389
01/11/2022,17,993,379
01/11/2022,18,1490,442
01/11/2022,19,1441,460
01/11/2022,20,1382,370
01/11/2022,21,1146,303
01/11/2022,22,1033,237
01/11/2022,23,887,240
01/11/2022,24,878,155
01/12/2022,1,1335,195
01/12/2022,2,1494,189
01/12/2022,3,1509,190
01/12/2022,4,1342,192
01/12/2022,5,1643,236
01/12/2022,6,1935,316
01/12/2022,7,1774,454
01/12/2022,8,1650,424
01/12/2022,9,665,440
01/12/2022,10,925,418
01/12/2022,11,875,382
01/12/2022,12,351,370
01/12/2022,13,30,361
01/12/2022,14,162,404
01/12/2022,15,605,428
01/12/2022,16,775,396
01/12/2022,17,1629,389
01/12/2022,18,1709,375
01/12/2022,19,1773,383
01/12/2022,20,1612,361
01/12/2022,21,1700,353
01/12/2022,22,1361,356
01/12/2022,23,1573,318
01/12/2022,24,1593,311
01/13/2022,1,1514,333
01/13/2022,2,1699,321
01/13/2022,3,1508,148
01/13/2022,4,1512,133
01/13/2022,5,1619,253
01/13/2022,6,1643,290
01/13/2022,7,2074,586
01/13/2022,8,1922,625
01/13/2022,9,1385,649
01/13/2022,10,1143,555
01/13/2022,11,1507,500
01/13/2022,12,1526,497
01/13/2022,13,1513,485
01/13/2022,14,1409,490
01/13/2022,15,1434,455
01/13/2022,16,1105,500
01/13/2022,17,1889,507
01/13/2022,18,1900,494
01/13/2022,19,1884,468
01/13/2022,20,1826,501
01/13/2022,21,1710,343
01/13/2022,22,1327,299
01/13/2022,23,1295,343
01/13/2022,24,1247,220
01/14/2022,1,1307,208
01/14/2022,2,1283,223
01/14/2022,3,1085,394
01/14/2022,4,1063,359
01/14/2022,5,1212,321
01/14/2022,6,1378,313
01/14/2022,7,1936,448
01/14/2022,8,2106,464
01/14/2022,9,1228,434
01/14/2022,10,826,495
01/14/2022,11,818,486
01/14/2022,12,339,463
01/14/2022,13,178,420
01/14/2022,14,80,454
01/14/2022,15,516,510
01/14/2022,16,461,538
01/14/2022,17,1594,571
01/14/2022,18,2037,588
01/14/2022,19,2088,276
01/14/2022,20,1929,246
01/14/2022,21,1388,195
01/14/2022,22,868,103
01/14/2022,23,1305,44
01/14/2022,24,1462,-11
01/15/2022,1,1085,-36
01/15/2022,2,1036,-17
01/15/2022,3,1096,-42
01/15/2022,4,1082,-21
01/15/2022,5,1458,-2
01/15/2022,6,1788,57
01/15/2022,7,1806,88
01/15/2022,8,1681,135
01/15/2022,9,1392,159
01/15/2022,10,1140,219
01/15/2022,11,614,307
01/15/2022,12,35,583
01/15/2022,13,-207,600
01/15/2022,14,-271,598
01/15/2022,15,-155,589
01/15/2022,16,1044,493
01/15/2022,17,1399,484
01/15/2022,18,2002,459
01/15/2022,19,1943,507
01/15/2022,20,1399,496
01/15/2022,21,1381,255
01/15/2022,22,1188,218
01/15/2022,23,1852,255
01/15/2022,24,1861,172
01/16/2022,1,1779,86
01/16/2022,2,1638,65
01/16/2022,3,1192,54
01/16/2022,4,1170,62
01/16/2022,5,1486,129
01/16/2022,6,1683,135
01/16/2022,7,1810,266
01/16/2022,8,1695,302
01/16/2022,9,791,257
01/16/2022,10,-64,261
01/16/2022,11,-232,301
01/16/2022,12,-265,597
01/16/2022,13,-225,585
01/16/2022,14,-277,586
01/16/2022,15,-66,563
01/16/2022,16,448,278
01/16/2022,17,1959,264
01/16/2022,18,1968,275
01/16/2022,19,2009,280
01/16/2022,20,1976,279
01/16/2022,21,2028,82
01/16/2022,22,1667,53
01/16/2022,23,1887,32
01/16/2022,24,1867,53
01/17/2022,1,1692,64
01/17/2022,2,1672,7
01/17/2022,3,1587,-16
01/17/2022,4,1430,-31
01/17/2022,5,1711,-5
01/17/2022,6,1808,79
01/17/2022,7,1653,198
01/17/2022,8,1782,229
01/17/2022,9,1352,269
01/17/2022,10,962,278
01/17/2022,11,1179,308
01/17/2022,12,810,291
01/17/2022,13,679,297
01/17/2022,14,682,265
01/17/2022,15,714,276
01/17/2022,16,1317,265
01/17/2022,17,1877,253
01/17/2022,18,1790,239
01/17/2022,19,1817,299
01/17/2022,20,1642,294
01/17/2022,21,1501,165
01/17/2022,22,1208,70
01/17/2022,23,1348,59
01/17/2022,24,1150,47
01/18/2022,1,736,10
01/18/2022,2,240,7
01/18/2022,3,121,53
01/18/2022,4,280,81
01/18/2022,5,367,125
01/18/2022,6,1305,227
01/18/2022,7,1414,294
01/18/2022,8,1573,307
01/18/2022,9,861,387
01/18/2022,10,249,493
01/18/2022,11,-374,529
01/18/2022,12,-482,517
01/18/2022,13,-594,508
01/18/2022,14,-621,468
01/18/2022,15,-471,488
01/18/2022,16,474,484
01/18/2022,17,1232,491
01/18/2022,18,1518,454
01/18/2022,19,1592,500
01/18/2022,20,1598,482
01/18/2022,21,1431,507
01/18/2022,22,1260,328
01/18/2022,23,1349,388
01/18/2022,24,1499,193
01/19/2022,1,1142,196
01/19/2022,2,943,189
01/19/2022,3,715,216
01/19/2022,4,916,211
01/19/2022,5,1171,228
01/19/2022,6,1500,294
01/19/2022,7,1893,421
01/19/2022,8,1820,520
01/19/2022,9,1024,548
01/19/2022,10,250,585
01/19/2022,11,-138,586
01/19/2022,12,-321,565
01/19/2022,13,-319,563
01/19/2022,14,-530,569
01/19/2022,15,-428,561
01/19/2022,16,356,566
01/19/2022,17,1648,521
01/19/2022,18,1835,518
01/19/2022,19,1806,537
01/19/2022,20,1746,546
01/19/2022,21,1446,369
01/19/2022,22,1311,329
01/19/2022,23,1364,197
01/19/2022,24,1646,100
01/20/2022,1,1148,50
01/20/2022,2,909,73
01/20/2022,3,924,64
01/20/2022,4,887,75
01/20/2022,5,1091,91
01/20/2022,6,1276,248
01/20/2022,7,1286,406
01/20/2022,8,1178,438
01/20/2022,9,626,405
01/20/2022,10,-552,303
01/20/2022,11,-820,337
01/20/2022,12,-826,446
01/20/2022,13,-910,474
01/20/2022,14,-1030,459
01/20/2022,15,-1133,433
01/20/2022,16,-712,404
01/20/2022,17,894,228
01/20/2022,18,482,226
01/20/2022,19,563,245
01/20/2022,20,644,282
01/20/2022,21,801,174
01/20/2022,22,608,146
01/20/2022,23,938,161
01/20/2022,24,729,152
01/21/2022,1,743,63
01/21/2022,2,651,53
01/21/2022,3,635,33
01/21/2022,4,1120,52
01/21/2022,5,1223,209
01/21/2022,6,1507,205
01/21/2022,7,1370,288
01/21/2022,8,1347,344
01/21/2022,9,534,499
01/21/2022,10,-487,539
01/21/2022,11,10,501
01/21/2022,12,-57,516
01/21/2022,13,-59,473
01/21/2022,14,-155,512
01/21/2022,15,-146,535
01/21/2022,16,-596,340
01/21/2022,17,992,274
01/21/2022,18,1781,266
01/21/2022,19,1750,274
01/21/2022,20,1202,265
01/21/2022,21,961,256
01/21/2022,22,926,203
01/21/2022,23,853,19
01/21/2022,24,864,1
01/22/2022,1,973,-30
01/22/2022,2,827,-29
01/22/2022,3,868,-30
01/22/2022,4,1015,-2
01/22/2022,5,1155,-23
01/22/2022,6,1495,12
01/22/2022,7,1469,41
01/22/2022,8,970,38
01/22/2022,9,532,57
01/22/2022,10,98,48
01/22/2022,11,3,95
01/22/2022,12,-158,179
01/22/2022,13,-328,192
01/22/2022,14,-300,181
01/22/2022,15,-178,174
01/22/2022,16,-285,331
01/22/2022,17,1280,365
01/22/2022,18,1720,343
01/22/2022,19,1793,358
01/22/2022,20,1332,393
01/22/2022,21,1508,217
01/22/2022,22,1657,35
01/22/2022,23,1218,-1
01/22/2022,24,762,-3
01/23/2022,1,1565,-2
01/23/2022,2,1316,-12
01/23/2022,3,1207,-12
01/23/2022,4,1177,4
01/23/2022,5,1569,9
01/23/2022,6,1679,-19
01/23/2022,7,1852,72
01/23/2022,8,1507,15
01/23/2022,9,658,45
01/23/2022,10,30,71
01/23/2022,11,-57,82
01/23/2022,12,-205,137
01/23/2022,13,-260,135
01/23/2022,14,-289,138
01/23/2022,15,-221,146
01/23/2022,16,-172,205
01/23/2022,17,1589,385
01/23/2022,18,1984,340
01/23/2022,19,1806,436
01/23/2022,20,1368,395
01/23/2022,21,1557,208
01/23/2022,22,1418,310
01/23/2022,23,1176,326
01/23/2022,24,778,353
01/24/2022,1,1285,230
01/24/2022,2,969,256
01/24/2022,3,1051,339
01/24/2022,4,989,339
01/24/2022,5,1234,345
01/24/2022,6,1697,343
01/24/2022,7,2015,483
01/24/2022,8,1867,531
01/24/2022,9,1033,545
01/24/2022,10,-409,528
01/24/2022,11,-401,510
01/24/2022,12,-301,512
01/24/2022,13,-186,516
01/24/2022,14,-238,477
01/24/2022,15,-145,498
01/24/2022,16,-163,505
01/24/2022,17,1700,454
01/24/2022,18,1746,415
01/24/2022,19,1795,463
01/24/2022,20,1970,467
01/24/2022,21,1958,435
01/24/2022,22,1707,477
01/24/2022,23,1756,373
01/24/2022,24,1486,330
01/25/2022,1,303,294
01/25/2022,2,245,278
01/25/2022,3,104,312
01/25/2022,4,94,329
01/25/2022,5,72,308
01/25/2022,6,1162,313
01/25/2022,7,2208,373
01/25/2022,8,1943,394
01/25/2022,9,814,438
01/25/2022,10,-322,447
01/25/2022,11,-636,344
01/25/2022,12,-261,291
01/25/2022,13,-320,244
01/25/2022,14,-408,271
01/25/2022,15,-439,465
01/25/2022,16,-646,278
01/25/2022,17,1259,183
01/25/2022,18,1500,154
01/25/2022,19,1644,183
01/25/2022,20,1870,189
01/25/2022,21,1643,177
01/25/2022,22,1688,182
01/25/2022,23,942,185
01/25/2022,24,572,19
01/26/2022,1,1328,15
01/26/2022,2,1277,14
01/26/2022,3,1242,-33
01/26/2022,4,1219,-11
01/26/2022,5,1475,-19
01/26/2022,6,1691,77
01/26/2022,7,1638,213
01/26/2022,8,1620,201
01/26/2022,9,571,256
01/26/2022,10,-259,357
01/26/2022,11,-241,435
01/26/2022,12,8,457
01/26/2022,13,-59,469
01/26/2022,14,-130,441
01/26/2022,15,-7,418
01/26/2022,16,111,455
01/26/2022,17,1341,406
01/26/2022,18,1078,420
01/26/2022,19,1262,421
01/26/2022,20,1661,340
01/26/2022,21,1870,413
01/26/2022,22,1768,403
01/26/2022,23,1862,434
01/26/2022,24,1714,300
01/27/2022,1,1939,252
01/27/2022,2,1838,249
01/27/2022,3,1661,337
01/27/2022,4,1598,350
01/27/2022,5,1829,322
01/27/2022,6,2224,299
01/27/2022,7,2108,354
01/27/2022,8,1556,360
01/27/2022,9,909,345
01/27/2022,10,-613,420
01/27/2022,11,-259,407
01/27/2022,12,-22,394
01/27/2022,13,-41,402
01/27/2022,14,-189,390
01/27/2022,15,-131,387
01/27/2022,16,-490,332
01/27/2022,17,1224,332
01/27/2022,18,1260,349
01/27/2022,19,1475,258
01/27/2022,20,1627,227
01/27/2022,21,1709,225
01/27/2022,22,1460,123
01/27/2022,23,1816,119
01/27/2022,24,1817,52
01/28/2022,1,2014,-9
01/28/2022,2,1727,-34
01/28/2022,3,1591,-46
01/28/2022,4,1572,54
01/28/2022,5,1945,99
01/28/2022,6,2028,194
01/28/2022,7,1944,185
01/28/2022,8,1641,185
01/28/2022,9,1096,196
01/28/2022,10,257,346
01/28/2022,11,-308,508
01/28/2022,12,-27,511
01/28/2022,13,-5,485
01/28/2022,14,-47,479
01/28/2022,15,-35,467
01/28/2022,16,-249,306
01/28/2022,17,1261,492
01/28/2022,18,1372,532
01/28/2022,19,1576,530
01/28/2022,20,1586,342
01/28/2022,21,1622,232
01/28/2022,22,1596,159
01/28/2022,23,1791,114
01/28/2022,24,1741,55
01/29/2022,1,1856,34
01/29/2022,2,1841,30
01/29/2022,3,1771,51
01/29/2022,4,1781,60
01/29/2022,5,1764,69
01/29/2022,6,1866,105
01/29/2022,7,1868,242
01/29/2022,8,1652,289
01/29/2022,9,1782,301
01/29/2022,10,1568,317
01/29/2022,11,999,406
01/29/2022,12,287,248
01/29/2022,13,144,197
01/29/2022,14,246,179
01/29/2022,15,360,341
01/29/2022,16,1249,401
01/29/2022,17,1676,374
01/29/2022,18,1796,356
01/29/2022,19,1712,370
01/29/2022,20,1701,369
01/29/2022,21,1563,346
01/29/2022,22,1621,202
01/29/2022,23,1805,158
01/29/2022,24,1697,76
01/30/2022,1,1487,25
01/30/2022,2,1336,34
01/30/2022,3,1380,-13
01/30/2022,4,1549,34
01/30/2022,5,1796,36
01/30/2022,6,1700,78
01/30/2022,7,1713,94
01/30/2022,8,1624,184
01/30/2022,9,151,215
01/30/2022,10,-120,202
01/30/2022,11,-318,406
01/30/2022,12,-434,394
01/30/2022,13,-558,399
01/30/2022,14,-540,373
01/30/2022,15,-569,412
01/30/2022,16,-107,396
01/30/2022,17,1392,410
01/30/2022,18,1106,139
01/30/2022,19,1147,138
01/30/2022,20,1144,165
01/30/2022,21,645,188
01/30/2022,22,445,155
01/30/2022,23,791,114
01/30/2022,24,699,7
01/31/2022,1,568,-28
01/31/2022,2,567,-19
01/31/2022,3,694,-35
01/31/2022,4,653,-46
01/31/2022,5,789,-42
01/31/2022,6,423,30
01/31/2022,7,815,12
01/31/2022,8,983,99
01/31/2022,9,627,249
01/31/2022,10,-267,195
01/31/2022,11,-261,257
01/31/2022,12,-200,17
01/31/2022,13,-244,0
01/31/2022,14,-278,2
01/31/2022,15,-211,36
01/31/2022,16,-492,522
01/31/2022,17,458,674
01/31/2022,18,1008,688
01/31/2022,19,1349,543
01/31/2022,20,1418,524
01/31/2022,21,1386,368
01/31/2022,22,852,321
01/31/2022,23,845,413
01/31/2022,24,832,426
02/01/2022,1,1360,379
02/01/2022,2,1244,342
02/01/2022,3,1166,327
02/01/2022,4,1088,348
02/01/2022,5,1361,337
02/01/2022,6,1858,362
02/01/2022,7,1404,388
02/01/2022,8,1362,398
02/01/2022,9,987,449
02/01/2022,10,898,430
02/01/2022,11,-44,399
02/01/2022,12,-360,429
02/01/2022,13,-505,408
02/01/2022,14,-714,421
02/01/2022,15,-389,456
02/01/2022,16,22,454
02/01/2022,17,547,434
02/01/2022,18,1052,443
02/01/2022,19,1200,450
02/01/2022,20,1348,460
02/01/2022,21,1484,469
02/01/2022,22,1171,458
02/01/2022,23,1682,280
02/01/2022,24,2072,292
02/02/2022,1,2163,296
02/02/2022,2,2302,260
02/02/2022,3,2333,285
02/02/2022,4,2238,286
02/02/2022,5,2260,339
02/02/2022,6,2212,320
02/02/2022,7,2224,422
02/02/2022,8,1608,447
02/02/2022,9,412,463
02/02/2022,10,-53,446
02/02/2022,11,431,493
02/02/2022,12,382,463
02/02/2022,13,215,455
02/02/2022,14,181,495
02/02/2022,15,204,488
02/02/2022,16,44,428
02/02/2022,17,815,467
02/02/2022,18,872,459
02/02/2022,19,1029,165
02/02/2022,20,1313,89
02/02/2022,21,1476,98
02/02/2022,22,1724,166
02/02/2022,23,2073,156
02/02/2022,24,2069,90
02/03/2022,1,2210,51
02/03/2022,2,2245,75
02/03/2022,3,2258,81
02/03/2022,4,2225,124
02/03/2022,5,2178,196
02/03/2022,6,1976,295
02/03/2022,7,2224,389
02/03/2022,8,1592,209
02/03/2022,9,654,341
02/03/2022,10,-129,370
02/03/2022,11,33,338
02/03/2022,12,-41,466
02/03/2022,13,-6,590
02/03/2022,14,0,560
02/03/2022,15,-45,574
02/03/2022,16,139,465
02/03/2022,17,827,395
02/03/2022,18,1277,419
02/03/2022,19,1308,500
02/03/2022,20,1452,524
02/03/2022,21,1643,493
02/03/2022,22,1808,358
02/03/2022,23,2156,362
02/03/2022,24,2186,364
02/04/2022,1,2104,398
02/04/2022,2,2171,400
02/04/2022,3,2160,393
02/04/2022,4,2221,398
02/04/2022,5,2222,398
02/04/2022,6,2255,398
02/04/2022,7,2258,612
02/04/2022,8,1989,630
02/04/2022,9,1092,380
02/04/2022,10,-155,336
02/04/2022,11,-385,307
02/04/2022,12,59,332
02/04/2022,13,37,226
02/04/2022,14,96,183
02/04/2022,15,-51,243
02/04/2022,16,-647,325
02/04/2022,17,1023,284
02/04/2022,18,1293,287
02/04/2022,19,1229,277
02/04/2022,20,1219,278
02/04/2022,21,1231,284
02/04/2022,22,1091,292
02/04/2022,23,1490,260
02/04/2022,24,1340,158
02/05/2022,1,1273,39
02/05/2022,2,1519,-24
02/05/2022,3,1672,-8
02/05/2022,4,1697,-11
02/05/2022,5,1641,-24
02/05/2022,6,1783,-14
02/05/2022,7,1852,87
02/05/2022,8,1328,100
02/05/2022,9,234,186
02/05/2022,10,-411,320
02/05/2022,11,-519,256
02/05/2022,12,-779,159
02/05/2022,13,-812,237
02/05/2022,14,-810,283
02/05/2022,15,-743,276
02/05/2022,16,-94,276
02/05/2022,17,1335,240
02/05/2022,18,2032,319
02/05/2022,19,2056,351
02/05/2022,20,2026,350
02/05/2022,21,1890,347
02/05/2022,22,1624,346
02/05/2022,23,1874,325
02/05/2022,24,1958,308
02/06/2022,1,2195,165
02/06/2022,2,2198,6
02/06/2022,3,2091,-29
02/06/2022,4,2123,26
02/06/2022,5,2072,-25
02/06/2022,6,2048,-11
02/06/2022,7,2115,218
02/06/2022,8,1771,206
02/06/2022,9,844,134
02/06/2022,10,231,109
02/06/2022,11,155,197
02/06/2022,12,-112,206
02/06/2022,13,-169,180
02/06/2022,14,-295,145
02/06/2022,15,-24,179
02/06/2022,16,300,229
02/06/2022,17,1432,219
02/06/2022,18,1982,250
02/06/2022,19,2108,358
02/06/2022,20,2124,371
02/06/2022,21,2062,363
02/06/2022,22,1538,169
02/06/2022,23,1531,27
02/06/2022,24,1855,-12
02/07/2022,1,2238,-37
02/07/2022,2,2287,-36
02/07/2022,3,2214,-42
02/07/2022,4,2191,-24
02/07/2022,5,2212,58
02/07/2022,6,2167,360
02/07/2022,7,2156,386
02/07/2022,8,1787,396
02/07/2022,9,583,337
02/07/2022,10,-546,373
02/07/2022,11,-759,392
02/07/2022,12,-829,405
02/07/2022,13,-936,376
02/07/2022,14,-1155,380
02/07/2022,15,-1240,360
02/07/2022,16,-665,376
02/07/2022,17,1477,376
02/07/2022,18,1913,388
02/07/2022,19,2007,384
02/07/2022,20,2054,379
02/07/2022,21,2023,193
02/07/2022,22,1635,83
02/07/2022,23,2004,72
02/07/2022,24,1883,79
02/08/2022,1,1691,16
02/08/2022,2,1298,-1
02/08/2022,3,1231,-16
02/08/2022,4,1262,-26
02/08/2022,5,1459,-14
02/08/2022,6,1972,58
02/08/2022,7,1663,452
02/08/2022,8,1357,458
02/08/2022,9,212,488
02/08/2022,10,-155,418
02/08/2022,11,-201,391
02/08/2022,12,-387,336
02/08/2022,13,-423,381
02/08/2022,14,-427,379
02/08/2022,15,-273,283
02/08/2022,16,432,389
02/08/2022,17,1323,400
02/08/2022,18,1664,405
02/08/2022,19,1658,412
02/08/2022,20,1445,402
02/08/2022,21,1084,197
02/08/2022,22,1478,73
02/08/2022,23,1200,81
02/08/2022,24,709,-15
02/09/2022,1,733,-25
02/09/2022,2,570,-35
02/09/2022,3,517,-8
02/09/2022,4,705,-5
02/09/2022,5,1482,-17
02/09/2022,6,1696,87
02/09/2022,7,1851,205
02/09/2022,8,1391,417
02/09/2022,9,503,425
02/09/2022,10,-160,434
02/09/2022,11,-176,417
02/09/2022,12,-182,428
02/09/2022,13,-334,422
02/09/2022,14,-339,398
02/09/2022,15,-200,380
02/09/2022,16,269,453
02/09/2022,17,1713,482
02/09/2022,18,1526,523
02/09/2022,19,1485,526
02/09/2022,20,1575,217
02/09/2022,21,1603,193
02/09/2022,22,1486,110
02/09/2022,23,695,123
02/09/2022,24,871,-7
02/10/2022,1,115,-43
02/10/2022,2,46,-37
02/10/2022,3,-72,-29
02/10/2022,4,-115,14
02/10/2022,5,482,10
02/10/2022,6,1705,67
02/10/2022,7,1201,184
02/10/2022,8,962,560
02/10/2022,9,-175,551
02/10/2022,10,-803,538
02/10/2022,11,-1149,467
02/10/2022,12,-974,490
02/10/2022,13,-793,518
02/10/2022,14,-1088,531
02/10/2022,15,-1139,522
02/10/2022,16,-470,508
02/10/2022,17,1307,549
02/10/2022,18,1048,497
02/10/2022,19,876,516
02/10/2022,20,627,411
02/10/2022,21,924,445
02/10/2022,22,939,368
02/10/2022,23,517,378
02/10/2022,24,154,282
02/11/2022,1,-18,275
02/11/2022,2,-84,270
02/11/2022,3,0,265
02/11/2022,4,82,304
02/11/2022,5,548,326
02/11/2022,6,955,329
02/11/2022,7,1201,548
02/11/2022,8,504,602
02/11/2022,9,-269,605
02/11/2022,10,-536,530
02/11/2022,11,-744,513
