date,hour,elec_net_MW
7/2/19,17,7132
7/2/19,18,7189
7/2/19,19,7075
7/2/19,20,6932
7/2/19,21,6770
7/2/19,22,6691
7/2/19,23,6397
7/2/19,24,5930
7/3/19,1,5626
7/3/19,2,5423
7/3/19,3,5298
7/3/19,4,5303
7/3/19,5,5391
7/3/19,6,5515
7/3/19,7,5859
7/3/19,8,6415
7/3/19,9,6798
7/3/19,10,6982
7/3/19,11,7102
7/3/19,12,7163
7/3/19,13,7206
7/3/19,14,7222
7/3/19,15,7214
7/3/19,16,7187
7/3/19,17,7236
7/3/19,18,7304
7/3/19,19,7200
7/3/19,20,7045
7/3/19,21,6929
7/3/19,22,6851
7/3/19,23,6542
7/3/19,24,6037
7/4/19,1,5655
7/4/19,2,5391
7/4/19,3,5259
7/4/19,4,5255
7/4/19,5,5262
7/4/19,6,5440
7/4/19,7,5837
7/4/19,8,6396
7/4/19,9,6694
7/4/19,10,6859
7/4/19,11,6945
7/4/19,12,6988
7/4/19,13,7005
7/4/19,14,7027
7/4/19,15,6965
7/4/19,16,6926
7/4/19,17,6949
7/4/19,18,7068
7/4/19,19,6991
7/4/19,20,6853
7/4/19,21,6773
7/4/19,22,6739
7/4/19,23,6426
7/4/19,24,5997
7/5/19,1,5607
7/5/19,2,5426
7/5/19,3,5332
7/5/19,4,5285
7/5/19,5,5315
7/5/19,6,5467
7/5/19,7,5851
7/5/19,8,6421
7/5/19,9,6776
7/5/19,10,6989
7/5/19,11,7056
7/5/19,12,7104
7/5/19,13,7135
7/5/19,14,7141
7/5/19,15,7096
7/5/19,16,7026
7/5/19,17,7010
7/5/19,18,7049
7/5/19,19,6916
7/5/19,20,6786
7/5/19,21,6693
7/5/19,22,6636
7/5/19,23,6361
7/5/19,24,5960
7/6/19,1,5591
7/6/19,2,5382
7/6/19,3,5276
7/6/19,4,5204
7/6/19,5,5198
7/6/19,6,5262
7/6/19,7,5387
7/6/19,8,5742
7/6/19,9,6128
7/6/19,10,6453
7/6/19,11,6632
7/6/19,12,6677
7/6/19,13,6682
7/6/19,14,6632
7/6/19,15,6571
7/6/19,16,6552
7/6/19,17,6601
7/6/19,18,6685
7/6/19,19,6621
7/6/19,20,6510
7/6/19,21,6400
7/6/19,22,6400
7/6/19,23,6191
7/6/19,24,5855
7/7/19,1,5538
7/7/19,2,5302
7/7/19,3,5178
7/7/19,4,5117
7/7/19,5,5118
7/7/19,6,5113
7/7/19,7,5207
7/7/19,8,5488
7/7/19,9,5807
7/7/19,10,6150
7/7/19,11,6359
7/7/19,12,6494
7/7/19,13,6495
7/7/19,14,6490
7/7/19,15,6487
7/7/19,16,6466
7/7/19,17,6540
7/7/19,18,6651
7/7/19,19,6678
7/7/19,20,6616
7/7/19,21,6535
7/7/19,22,6550
7/7/19,23,6297
7/7/19,24,5895
7/8/19,1,5546
7/8/19,2,5389
7/8/19,3,5314
7/8/19,4,5271
7/8/19,5,5314
7/8/19,6,5477
7/8/19,7,5881
7/8/19,8,6463
7/8/19,9,6810
7/8/19,10,7042
7/8/19,11,7121
7/8/19,12,7108
7/8/19,13,7142
7/8/19,14,7172
7/8/19,15,7185
7/8/19,16,7044
7/8/19,17,7130
7/8/19,18,7328
7/8/19,19,7307
7/8/19,20,7158
7/8/19,21,7016
7/8/19,22,6949
7/8/19,23,6623
7/8/19,24,6131
7/9/19,1,5766
7/9/19,2,5543
7/9/19,3,5408
7/9/19,4,5346
7/9/19,5,5368
7/9/19,6,5511
7/9/19,7,5926
7/9/19,8,6495
7/9/19,9,6823
7/9/19,10,7023
7/9/19,11,7184
7/9/19,12,7290
7/9/19,13,7399
7/9/19,14,7378
7/9/19,15,7447
7/9/19,16,7484
7/9/19,17,7542
7/9/19,18,7576
7/9/19,19,7420
7/9/19,20,7284
7/9/19,21,7125
7/9/19,22,6979
7/9/19,23,6597
7/9/19,24,6114
7/10/19,1,5714
7/10/19,2,5486
7/10/19,3,5347
7/10/19,4,5306
7/10/19,5,5364
7/10/19,6,5562
7/10/19,7,5979
7/10/19,8,6561
7/10/19,9,6939
7/10/19,10,7154
7/10/19,11,7294
7/10/19,12,7389
7/10/19,13,7440
7/10/19,14,7460
7/10/19,15,7397
7/10/19,16,7325
7/10/19,17,7312
7/10/19,18,7295
7/10/19,19,7120
7/10/19,20,6965
7/10/19,21,6816
7/10/19,22,6787
7/10/19,23,6480
7/10/19,24,6029
7/11/19,1,5608
7/11/19,2,5399
7/11/19,3,5278
7/11/19,4,5248
7/11/19,5,5285
7/11/19,6,5457
7/11/19,7,5877
7/11/19,8,6405
7/11/19,9,6759
7/11/19,10,6934
7/11/19,11,7074
7/11/19,12,7160
7/11/19,13,7280
7/11/19,14,7199
7/11/19,15,7219
7/11/19,16,7196
7/11/19,17,7242
7/11/19,18,7286
7/11/19,19,7179
7/11/19,20,6992
7/11/19,21,6845
7/11/19,22,6786
7/11/19,23,6528
7/11/19,24,6084
7/12/19,1,5703
7/12/19,2,5498
7/12/19,3,5358
7/12/19,4,5286
7/12/19,5,5346
7/12/19,6,5466
7/12/19,7,5872
7/12/19,8,6465
7/12/19,9,6835
7/12/19,10,7065
7/12/19,11,7202
7/12/19,12,7265
7/12/19,13,7328
7/12/19,14,7347
7/12/19,15,7334
7/12/19,16,7304
7/12/19,17,7304
7/12/19,18,7279
7/12/19,19,7155
7/12/19,20,7008
7/12/19,21,6842
7/12/19,22,6740
7/12/19,23,6461
7/12/19,24,6080
7/13/19,1,5682
7/13/19,2,5464
7/13/19,3,5348
7/13/19,4,5269
7/13/19,5,5268
7/13/19,6,5286
7/13/19,7,5454
7/13/19,8,5790
7/13/19,9,6163
7/13/19,10,6515
7/13/19,11,6672
7/13/19,12,6766
7/13/19,13,6825
7/13/19,14,6829
7/13/19,15,6832
7/13/19,16,6891
7/13/19,17,6936
7/13/19,18,6964
7/13/19,19,6845
7/13/19,20,6714
7/13/19,21,6571
7/13/19,22,6577
7/13/19,23,6355
7/13/19,24,6022
7/14/19,1,5699
7/14/19,2,5521
7/14/19,3,5366
7/14/19,4,5284
7/14/19,5,5268
7/14/19,6,5230
7/14/19,7,5347
7/14/19,8,5663
7/14/19,9,6021
7/14/19,10,6339
7/14/19,11,6579
7/14/19,12,6711
7/14/19,13,6821
7/14/19,14,6789
7/14/19,15,6804
7/14/19,16,6867
7/14/19,17,6972
7/14/19,18,7041
7/14/19,19,7059
7/14/19,20,6943
7/14/19,21,6811
7/14/19,22,6709
7/14/19,23,6458
7/14/19,24,6012
7/15/19,1,5666
7/15/19,2,5494
7/15/19,3,5395
7/15/19,4,5291
7/15/19,5,5315
7/15/19,6,5481
7/15/19,7,5910
7/15/19,8,6504
7/15/19,9,6860
7/15/19,10,7100
7/15/19,11,7264
7/15/19,12,7357
7/15/19,13,7444
7/15/19,14,7467
7/15/19,15,7475
7/15/19,16,7418
7/15/19,17,7465
7/15/19,18,7566
7/15/19,19,7424
7/15/19,20,7018
7/15/19,21,6920
7/15/19,22,6889
7/15/19,23,6553
7/15/19,24,6059
7/16/19,1,5667
7/16/19,2,5452
7/16/19,3,5319
7/16/19,4,5251
7/16/19,5,5262
7/16/19,6,5374
7/16/19,7,5782
7/16/19,8,6366
7/16/19,9,6734
7/16/19,10,6975
7/16/19,11,7135
7/16/19,12,7246
7/16/19,13,7318
7/16/19,14,7325
7/16/19,15,7383
7/16/19,16,7367
7/16/19,17,7441
7/16/19,18,7485
7/16/19,19,7363
7/16/19,20,7200
7/16/19,21,7037
7/16/19,22,6955
7/16/19,23,6598
7/16/19,24,6104
7/17/19,1,5682
7/17/19,2,5457
7/17/19,3,5351
7/17/19,4,5314
7/17/19,5,5304
7/17/19,6,5486
7/17/19,7,5895
7/17/19,8,6450
7/17/19,9,6768
7/17/19,10,6885
7/17/19,11,6936
7/17/19,12,6954
7/17/19,13,6949
7/17/19,14,6778
7/17/19,15,6894
7/17/19,16,6876
7/17/19,17,6959
7/17/19,18,7037
7/17/19,19,6928
7/17/19,20,6801
7/17/19,21,6715
7/17/19,22,6680
7/17/19,23,6327
7/17/19,24,5887
7/18/19,1,5491
7/18/19,2,5301
7/18/19,3,5205
7/18/19,4,5155
7/18/19,5,5181
7/18/19,6,5357
7/18/19,7,5767
7/18/19,8,6327
7/18/19,9,6699
7/18/19,10,6786
7/18/19,11,6864
7/18/19,12,6889
7/18/19,13,6938
7/18/19,14,6961
7/18/19,15,6971
7/18/19,16,6859
7/18/19,17,6949
7/18/19,18,7004
7/18/19,19,6929
7/18/19,20,6786
7/18/19,21,6714
7/18/19,22,6668
7/18/19,23,6376
7/18/19,24,5949
7/19/19,1,5601
7/19/19,2,5387
7/19/19,3,5269
7/19/19,4,5223
7/19/19,5,5274
7/19/19,6,5466
7/19/19,7,5832
7/19/19,8,6361
7/19/19,9,6701
7/19/19,10,6893
7/19/19,11,6953
7/19/19,12,6984
7/19/19,13,6985
7/19/19,14,6974
7/19/19,15,6887
7/19/19,16,6858
7/19/19,17,6895
7/19/19,18,6926
7/19/19,19,6796
7/19/19,20,6597
7/19/19,21,6456
7/19/19,22,6440
7/19/19,23,6198
7/19/19,24,5819
7/20/19,1,5429
7/20/19,2,5227
7/20/19,3,5135
7/20/19,4,5066
7/20/19,5,5081
7/20/19,6,5157
7/20/19,7,5297
7/20/19,8,5666
7/20/19,9,6066
7/20/19,10,6385
7/20/19,11,6556
7/20/19,12,6609
7/20/19,13,6620
7/20/19,14,6604
7/20/19,15,6584
7/20/19,16,6600
7/20/19,17,6625
7/20/19,18,6706
7/20/19,19,6668
7/20/19,20,6608
7/20/19,21,6457
7/20/19,22,6426
7/20/19,23,6219
7/20/19,24,5831
7/21/19,1,5492
7/21/19,2,5292
7/21/19,3,5163
7/21/19,4,5107
7/21/19,5,5113
7/21/19,6,5099
7/21/19,7,5200
7/21/19,8,5513
7/21/19,9,5917
7/21/19,10,6270
7/21/19,11,6504
7/21/19,12,6641
7/21/19,13,6745
7/21/19,14,6795
7/21/19,15,6824
7/21/19,16,6905
7/21/19,17,7042
7/21/19,18,7179
7/21/19,19,7214
7/21/19,20,7145
7/21/19,21,7019
7/21/19,22,6880
7/21/19,23,6511
7/21/19,24,6013
7/22/19,1,5638
7/22/19,2,5408
7/22/19,3,5315
7/22/19,4,5268
7/22/19,5,5290
7/22/19,6,5433
7/22/19,7,5869
7/22/19,8,6469
7/22/19,9,6898
7/22/19,10,7159
7/22/19,11,7342
7/22/19,12,7408
7/22/19,13,7608
7/22/19,14,7653
7/22/19,15,7684
7/22/19,16,7691
7/22/19,17,7711
7/22/19,18,7725
7/22/19,19,7560
7/22/19,20,7368
7/22/19,21,7177
7/22/19,22,6995
7/22/19,23,6505
7/22/19,24,5998
7/23/19,1,5594
7/23/19,2,5410
7/23/19,3,5302
7/23/19,4,5251
7/23/19,5,5302
7/23/19,6,5514
7/23/19,7,5956
7/23/19,8,6566
7/23/19,9,6927
7/23/19,10,7116
7/23/19,11,7285
7/23/19,12,7390
7/23/19,13,7506
7/23/19,14,7578
7/23/19,15,7646
7/23/19,16,7596
7/23/19,17,7599
7/23/19,18,7618
7/23/19,19,7469
7/23/19,20,7237
7/23/19,21,7086
7/23/19,22,7024
7/23/19,23,6576
7/23/19,24,6063
7/24/19,1,5584
7/24/19,2,5324
7/24/19,3,5213
7/24/19,4,5122
7/24/19,5,5215
7/24/19,6,5417
7/24/19,7,5845
7/24/19,8,6411
7/24/19,9,6756
7/24/19,10,6928
7/24/19,11,7009
7/24/19,12,7054
7/24/19,13,7150
7/24/19,14,7163
7/24/19,15,7174
7/24/19,16,7254
7/24/19,17,7246
7/24/19,18,7281
7/24/19,19,7156
7/24/19,20,7001
7/24/19,21,6835
7/24/19,22,6807
7/24/19,23,6397
7/24/19,24,5927
7/25/19,1,5524
7/25/19,2,5315
7/25/19,3,5210
7/25/19,4,5146
7/25/19,5,5195
7/25/19,6,5417
7/25/19,7,5790
7/25/19,8,6346
7/25/19,9,6722
7/25/19,10,6941
7/25/19,11,7102
7/25/19,12,7130
7/25/19,13,7244
7/25/19,14,7315
7/25/19,15,7444
7/25/19,16,7481
7/25/19,17,7532
7/25/19,18,7524
7/25/19,19,7437
7/25/19,20,7287
7/25/19,21,7099
7/25/19,22,7012
7/25/19,23,6620
7/25/19,24,6107
7/26/19,1,5733
7/26/19,2,5520
7/26/19,3,5381
7/26/19,4,5305
7/26/19,5,5324
7/26/19,6,5480
7/26/19,7,5896
7/26/19,8,6474
7/26/19,9,6848
7/26/19,10,7092
7/26/19,11,7240
7/26/19,12,7424
7/26/19,13,7517
7/26/19,14,7612
7/26/19,15,7697
7/26/19,16,7714
7/26/19,17,7772
7/26/19,18,7794
7/26/19,19,7612
7/26/19,20,7440
7/26/19,21,7246
7/26/19,22,7130
7/26/19,23,6728
7/26/19,24,6309
7/27/19,1,5934
7/27/19,2,5716
7/27/19,3,5531
7/27/19,4,5422
7/27/19,5,5399
7/27/19,6,5420
7/27/19,7,5496
7/27/19,8,5825
7/27/19,9,6243
7/27/19,10,6569
7/27/19,11,6756
7/27/19,12,6822
7/27/19,13,6888
7/27/19,14,6842
7/27/19,15,6810
