timestamp,AZ,CA,CO,ID,MT,NM,NV,OR,SD,TX,UT,WA,WY
2018-01-06 05:00:00+00:00,7071.0818,30525.279,6426.1096,3443.7722,1829.2738,2313.6983,3105.6917,6788.3146,93.6814,704.5904,3696.0212,12570.323,1393.8885
2018-01-06 06:00:00+00:00,6341.744,29069.207,6082.0942,3286.4827,1734.2622,2144.6527,2853.4075,6535.3799,88.2073,636.1156,3431.5434,12094.5382,1336.4623
2018-01-06 07:00:00+00:00,5885.5717,27710.6564,5633.2962,3153.0448,1677.8153,2035.0577,2609.2181,6178.9244,87.6618,598.2925,3282.032,11400.7789,1286.217
2018-01-06 08:00:00+00:00,5600.8413,26827.9958,5554.4623,3079.7837,1628.4668,2002.4449,2385.0469,5846.9778,83.2594,587.1066,3202.7983,10612.3951,1273.4358
2018-01-06 09:00:00+00:00,5605.9236,26788.2244,5611.0074,3065.6946,1600.7008,1990.2959,2279.5911,5724.5754,83.3137,585.482,3172.8667,10199.4257,1272.691
2018-01-06 10:00:00+00:00,5681.3333,27209.0715,5586.9566,3055.2441,1592.6148,1991.4421,2288.6441,5789.1522,83.5719,582.2289,3153.5866,10216.1094,1266.5891
2018-01-06 11:00:00+00:00,5841.5359,27591.2992,5686.0296,3085.5598,1588.5096,2021.7942,2306.9879,5862.8447,85.0019,583.4002,3147.5924,10295.0548,1271.3428
2018-01-06 12:00:00+00:00,6145.5501,28140.0871,5866.9403,3142.0279,1618.3265,2092.4833,2338.5756,6006.736,85.3541,592.2834,3157.4357,10544.7586,1288.3131
2018-01-06 13:00:00+00:00,6736.6654,27595.254,6372.4456,3284.8289,1730.9221,2300.465,2451.638,6209.87,89.5998,656.2669,3333.6478,10935.3237,1343.7965
2018-01-06 14:00:00+00:00,7310.8217,31102.5023,6693.591,3492.2036,1850.2696,2368.2364,2780.4932,6740.8204,95.7453,661.7148,3575.6241,11845.5026,1405.6119
2018-01-06 15:00:00+00:00,7330.2469,30590.4813,6794.6006,3559.4818,1874.282,2392.3128,3030.7789,7243.4867,98.0744,690.598,3587.9309,12828.0975,1394.4842
2018-01-06 16:00:00+00:00,7076.3923,29930.5109,6642.3895,3553.4853,1890.8057,2341.7703,3203.2249,7332.5527,94.3639,688.9052,3617.1645,13246.853,1378.7444
2018-01-06 17:00:00+00:00,6905.0598,28486.9588,6478.5493,3506.1129,1877.1835,2301.3288,3222.7329,7231.87,94.4823,660.9634,3597.3116,13310.3411,1358.6212
2018-01-06 18:00:00+00:00,6751.6143,27171.8528,6386.593,3465.7134,1859.2557,2256.4244,3187.4199,7071.2221,92.9982,655.877,3559.9112,13275.3675,1337.6837
